Velo,SpinRate,HorzBreak,InducedVertBreak,PredictionChance
92.45,2039.0,15.93,6.36,0.3495822359337903
95.72,2393.0,5.16,19.65,0.21995404962940193
95.01,2197.0,13.51,15.96,0.2721228799162986
95.94,2474.0,11.29,16.48,0.24995960842155332
95.29,2217.0,16.39,0.78,0.3784865215199647
93.19,1956.0,8.71,11.95,0.2936469397336184
94.51,2408.0,15.3,12.66,0.28764831962459403
88.08,1931.0,20.34,-1.12,0.4259724227362045
94.07,2415.0,8.78,18.08,0.23751593259043463
96.84,2304.0,11.07,15.93,0.259513359941945
92.46,1942.0,7.22,13.84,0.27861094188397273
95.43,2463.0,2.48,18.69,0.21527017397711165
95.24,2267.0,11.18,15.8,0.26290035557006286
91.77,2143.0,0.43,20.53,0.21468935473503026
94.68,2321.0,6.1,17.68,0.23604503087106515
93.56,2293.0,5.86,16.18,0.24513129832302225
93.66,2394.0,19.98,6.37,0.3441508134310302
95.14,2268.0,1.58,17.58,0.2264610489201087
93.01,2374.0,3.36,14.76,0.2427066418150293
90.56,2192.0,6.6,18.63,0.23934248925461588
93.41,2145.0,12.32,5.79,0.3351444206499669
94.19,2444.0,4.82,16.83,0.2321922859880248
97.54,2139.0,13.4,8.64,0.31847828340374423
93.71,2314.0,7.65,18.27,0.23778361797007674
93.76,2306.0,6.08,21.34,0.21793412076393529
95.0,2185.0,5.44,16.27,0.24751489277024652
94.25,2149.0,10.13,14.15,0.2751897826387069
92.43,1949.0,10.15,6.17,0.3359226723462764
95.18,2397.0,0.62,18.55,0.21390790425828596
93.35,2065.0,13.85,13.29,0.29618917829686725
89.72,2165.0,9.74,10.64,0.29646880670105413
95.28,2116.0,4.9,19.67,0.23051006622401957
93.66,2180.0,16.35,11.24,0.3112328888245249
94.49,2234.0,11.36,16.32,0.2622367425635333
91.26,2308.0,10.72,2.05,0.347208424711405
96.86,2478.0,5.25,15.92,0.23573406349923293
94.96,2459.0,8.79,17.51,0.23840881581355855
99.05,2434.0,6.26,18.53,0.22567286364199252
100.41,2277.0,3.51,17.51,0.22955950152617932
93.57,2471.0,8.35,17.58,0.23687745473343488
93.45,2281.0,7.17,19.06,0.23374004006877597
93.27,2272.0,3.53,18.33,0.22827456395150508
91.77,2505.0,6.07,18.81,0.22363209630360595
94.24,2336.0,-2.44,4.11,0.2882908799457078
87.34,1654.0,12.05,11.76,0.32318315115010937
89.54,2130.0,19.87,5.17,0.3679704378702404
96.34,1919.0,8.1,13.57,0.2822692015216527
95.89,2369.0,12.17,12.5,0.28024195288652726
92.44,2428.0,-0.02,16.78,0.2209848925672722
96.19,2302.0,5.39,18.19,0.23161860003857485
95.9,2408.0,8.5,19.51,0.22876440103806475
87.0,2186.0,16.35,7.29,0.3397932424209921
94.89,2181.0,8.1,14.66,0.2644528148968623
93.02,2181.0,11.06,14.8,0.27320794505025703
90.92,2266.0,15.65,6.87,0.3341745022296888
93.48,2123.0,17.74,6.73,0.348367516537159
99.78,2184.0,13.92,6.41,0.3313344846669779
95.57,2161.0,13.07,14.84,0.2788395528892389
90.54,2113.0,3.95,17.58,0.24107152566425757
94.52,1934.0,3.46,17.4,0.24672678129740944
93.95,2524.0,2.04,20.22,0.20484439934416968
94.95,2110.0,11.87,11.73,0.29670621281586446
93.86,2226.0,6.45,16.78,0.24623533340046666
93.86,2400.0,4.05,19.57,0.2179143615702336
97.63,2045.0,7.68,19.68,0.24002787652646562
91.81,1858.0,12.69,9.17,0.329661823388606
92.8,2154.0,8.69,15.11,0.26569156449900183
91.64,1872.0,14.68,10.56,0.3265643052476558
98.49,2399.0,16.19,4.4,0.3417970425196342
92.63,2029.0,17.03,5.75,0.35794311150072156
92.75,2229.0,12.78,8.92,0.31242845584005047
97.62,2273.0,12.71,9.03,0.3070622906252194
89.29,2058.0,14.23,10.36,0.3181006053863003
95.69,2608.0,11.84,10.89,0.27780635377331087
95.0,2060.0,18.38,7.15,0.3502906196970711
92.15,2273.0,9.55,15.21,0.2625621795047951
93.15,1995.0,4.54,18.44,0.24199024278762776
95.64,2229.0,1.36,16.46,0.23315003356297143
94.05,2482.0,4.47,19.2,0.21755954255740886
94.54,2041.0,3.66,16.78,0.246094778747969
90.89,2664.0,2.45,18.49,0.21006051733380218
95.26,2645.0,9.38,13.23,0.2555182748845409
92.22,2431.0,8.06,18.32,0.23433744176632992
90.81,2081.0,4.07,18.12,0.2397242952946206
89.53,1962.0,11.82,7.93,0.3306660189678972
91.71,2025.0,5.4,16.27,0.25571761661612236
89.56,2013.0,6.56,17.58,0.25308759238395107
89.77,1800.0,15.91,7.87,0.35324465190907667
95.08,2321.0,10.38,15.34,0.2608573217579926
96.05,2456.0,9.6,18.81,0.23336477068802672
94.79,2218.0,-0.97,15.49,0.23279464873685848
94.84,2162.0,5.78,11.84,0.2749054845215978
94.26,1882.0,11.76,8.7,0.32723953391073507
97.84,2085.0,11.64,15.38,0.27385520145711023
94.07,2356.0,11.31,16.45,0.25611178885236746
89.93,2197.0,8.28,7.94,0.3070292906368428
91.13,1784.0,8.8,14.02,0.29039947364905927
92.68,2006.0,13.62,9.18,0.3247314465726782
94.05,2111.0,16.49,8.87,0.33027719126950617
98.38,2171.0,13.69,12.97,0.2903029194483503
94.4,2571.0,0.1,14.29,0.22763810079240526
93.95,2214.0,3.8,13.65,0.2566546680182843
88.84,2199.0,15.84,9.34,0.3230802885687665
92.82,2361.0,3.87,18.96,0.2224891707256745
93.74,1909.0,10.34,17.61,0.26674887041248146
94.84,2432.0,4.78,19.27,0.21968458969948906
92.25,1958.0,2.9,16.0,0.2528035907452274
92.83,2019.0,7.89,20.57,0.23880209591682433
93.01,2299.0,3.09,15.51,0.241066087531145
92.5,2537.0,5.39,16.24,0.2336659788940899
91.35,2210.0,9.69,15.05,0.26707141777718474
92.33,2105.0,7.5,16.87,0.25458282444380703
93.0,2330.0,14.31,14.95,0.27522485036072397
89.96,2089.0,16.2,6.88,0.3456199061058363
94.82,2311.0,4.93,18.91,0.22678492376616427
93.08,1870.0,16.01,6.94,0.35453907912966276
94.92,1982.0,13.72,14.96,0.288809306461962
94.96,2488.0,11.87,3.05,0.3332974201926888
93.35,2181.0,14.32,9.39,0.3165420911106836
94.37,2211.0,19.08,9.24,0.331219676472756
92.65,2123.0,7.85,17.72,0.24991161338677975
97.17,2318.0,10.99,14.79,0.2650492332520806
89.13,2089.0,3.6,15.42,0.25360529106200613
89.63,2085.0,11.94,9.7,0.31335854594197515
91.0,2113.0,0.89,17.45,0.23324281769994154
94.5,2378.0,16.94,11.84,0.2992525145289809
94.99,2238.0,14.86,9.65,0.3130226568524793
99.44,2093.0,17.24,13.86,0.2992143989582677
92.29,2176.0,7.54,20.24,0.23327936493330048
95.57,1969.0,11.82,16.99,0.271235151198642
96.29,2448.0,1.47,17.08,0.22108113638366136
94.6,2341.0,6.36,15.69,0.2467425279370982
92.1,2120.0,15.64,7.95,0.33396169439274204
90.91,2029.0,8.11,11.26,0.29354006809992245
95.6,2404.0,5.16,17.53,0.23051437251710602
91.48,2074.0,15.25,5.13,0.35419131121007014
92.37,2311.0,2.1,16.92,0.23060116539894923
94.6,2359.0,6.59,15.74,0.24633818720003178
94.47,2119.0,3.59,13.89,0.25867436585421766
97.28,2532.0,3.28,18.47,0.21503214056782705
92.83,2289.0,6.9,19.39,0.2311804799347202
97.44,2137.0,1.89,17.55,0.23190957813232005
94.83,2417.0,5.49,16.44,0.23695064936633448
89.71,1915.0,15.77,7.52,0.34909708722710875
93.78,2255.0,3.72,19.85,0.22141706611069745
94.08,2129.0,13.65,-0.06,0.3800331396501395
93.92,2583.0,-0.52,10.2,0.24757268325916368
86.35,1725.0,15.07,2.76,0.3914347315514228
87.85,2376.0,-1.52,16.3,0.22334108750395673
95.0,2104.0,4.46,15.81,0.250804897656343
98.44,2391.0,-1.68,15.83,0.22074500865832697
92.39,2071.0,0.93,16.25,0.2409913429743295
95.65,2429.0,1.27,18.8,0.21289530452755343
97.25,1912.0,11.31,7.38,0.33140765985591414
91.99,1817.0,9.55,15.15,0.28391548105252606
98.74,2484.0,15.97,12.55,0.2849038465404549
87.48,2093.0,14.56,7.19,0.33899515785203277
92.08,2265.0,-1.29,11.86,0.25070748261379644
94.43,2344.0,2.88,19.47,0.21740930456576182
93.57,2364.0,-1.37,8.17,0.2664190655401389
93.57,2309.0,7.48,20.6,0.22530759820161603
96.08,1996.0,12.4,12.91,0.29606594990426616
93.11,1902.0,13.34,12.56,0.3071757035856891
93.42,2099.0,5.26,18.04,0.24163568597091364
93.53,2329.0,4.6,15.92,0.24153189352071827
92.08,2099.0,11.61,18.03,0.26022505707427757
99.03,2224.0,14.71,8.99,0.31555003530344583
95.52,2556.0,6.4,20.39,0.2130860678027379
94.15,2413.0,14.13,12.99,0.2819888090102845
96.95,1898.0,14.67,7.47,0.343000104226888
93.51,2103.0,20.42,10.16,0.3356180814131338
93.77,2290.0,12.98,17.47,0.258188204062
93.92,2039.0,12.8,14.95,0.28378824895733107
91.63,2205.0,3.15,20.72,0.21830904693035708
93.66,2162.0,14.82,10.95,0.3090273325535105
92.28,2032.0,16.78,6.98,0.3487717447932913
94.61,2237.0,10.69,10.42,0.29512200575314673
89.05,2170.0,5.35,17.97,0.24100100747153413
96.34,2200.0,13.91,13.11,0.2896661275732662
92.71,2245.0,7.67,14.36,0.26296866954447345
92.02,2119.0,13.6,13.64,0.29126708184007954
91.25,1992.0,19.1,5.87,0.3670036445096267
93.05,2396.0,7.4,16.5,0.243474605817706
94.83,2154.0,10.96,14.18,0.27702910709448536
96.02,2262.0,10.22,13.31,0.2744436135800202
94.08,2335.0,12.81,11.48,0.2907817588786009
92.99,2057.0,6.81,13.71,0.27260643347075786
93.21,2252.0,6.93,15.19,0.25558422065838243
92.09,2235.0,2.41,16.43,0.23729887903642705
91.32,2337.0,10.36,20.21,0.2347636048994678
91.96,2229.0,14.61,11.89,0.29996304175361244
94.03,2306.0,5.79,21.57,0.21593410282990172
93.82,2066.0,15.11,9.48,0.324120762985406
95.7,2716.0,7.21,12.96,0.24759470528819852
95.53,2630.0,8.19,16.85,0.2329553635745763
92.09,2365.0,10.08,20.15,0.23286548826565717
93.54,2325.0,10.98,18.46,0.2455522463431927
92.25,2101.0,10.67,12.84,0.28781047950656286
93.24,2081.0,12.2,13.52,0.28891550320547593
92.28,2334.0,15.53,10.8,0.3044298511674504
97.22,1954.0,16.8,6.39,0.3544837715830509
97.53,2482.0,14.87,12.3,0.28366762872361884
93.87,2002.0,7.28,14.65,0.2706353477332326
93.82,1969.0,1.85,12.89,0.26632091379272627
94.92,2172.0,8.4,12.71,0.2771499593961096
95.35,2381.0,15.48,10.07,0.30513253992836153
87.68,1954.0,7.82,10.09,0.30500409443878085
93.26,2478.0,8.91,20.02,0.2253659185693606
93.29,2167.0,5.59,17.09,0.24488990591803445
92.62,2418.0,6.37,19.79,0.2225496379324009
96.41,2300.0,3.74,18.38,0.22623191931762757
92.47,2116.0,3.15,8.96,0.28732847019907287
96.38,2524.0,7.91,18.14,0.22943985966710562
94.34,1938.0,14.67,14.97,0.2940671552244436
88.32,1983.0,12.77,11.0,0.3134527946317388
96.93,2350.0,2.93,12.15,0.2553944010318903
97.92,2444.0,3.27,20.05,0.2103427948639289
90.13,2023.0,6.14,15.52,0.2628771486070893
96.81,2319.0,8.47,20.04,0.22919584841654939
91.85,2246.0,13.31,19.4,0.2510062075815531
92.75,2308.0,18.77,8.33,0.33197015820223247
93.69,2188.0,-2.75,17.6,0.21881145574021657
96.49,2421.0,15.38,14.05,0.2780555041384156
90.72,1740.0,17.53,2.37,0.3999581057935735
90.38,2229.0,16.36,13.64,0.2953587290749496
97.31,2395.0,5.38,16.96,0.2338227038154826
92.82,2287.0,-6.7,9.53,0.2471143919583313
90.79,2649.0,10.86,18.69,0.23146991293958347
96.71,2303.0,2.68,14.54,0.24355762848661064
95.73,2215.0,15.86,6.43,0.33808277170738477
96.04,2419.0,2.34,12.54,0.24889583240778093
92.74,2083.0,17.38,11.52,0.31806115564291776
91.59,2142.0,12.93,5.71,0.3387691219172091
93.1,2255.0,3.71,19.77,0.22205572625871967
88.4,2161.0,10.98,15.33,0.2727679208447632
94.57,2362.0,10.03,14.12,0.26521851827725984
92.69,2255.0,1.33,18.6,0.2220005333357986
94.0,2036.0,16.7,9.71,0.3293337297576011
96.46,2037.0,8.7,16.24,0.2629215313045669
91.8,2077.0,12.39,17.35,0.267528450025229
94.43,2204.0,13.53,13.66,0.2858160680738477
96.91,2511.0,3.03,19.59,0.20979812282111227
96.42,2057.0,12.15,11.93,0.29824191533216887
99.66,2300.0,7.02,16.72,0.24265624072789588
93.76,2154.0,17.09,10.65,0.31866072174408927
97.6,2034.0,10.18,13.17,0.28508676203653227
97.95,2333.0,18.57,7.31,0.3342123178280238
91.39,2367.0,9.43,2.83,0.3345198662858844
88.04,2127.0,4.47,19.83,0.23086652481664544
93.48,2510.0,11.48,17.0,0.24706372624136008
94.42,2112.0,16.84,9.05,0.3300351867273032
94.85,2087.0,4.88,16.64,0.2481833114568603
89.7,1854.0,15.86,13.39,0.31401145933781016
95.9,2241.0,7.89,16.02,0.25303626593710654
96.16,2681.0,9.9,7.47,0.2888049195830067
96.83,2467.0,1.51,15.97,0.22592611375032912
90.78,2152.0,15.64,16.96,0.2765227976593923
91.61,2296.0,8.05,12.54,0.272823388695622
92.2,2019.0,14.41,9.74,0.3232765163199056
97.55,2272.0,10.65,15.67,0.2609041060779487
93.0,2280.0,0.47,11.99,0.2539533795526616
94.87,2161.0,-0.26,14.37,0.24310928921982833
93.77,2033.0,16.52,11.65,0.3164373396690543
94.41,2364.0,2.21,13.04,0.24880180883004674
96.99,2304.0,6.85,16.28,0.24549112483677824
93.96,2331.0,4.83,17.17,0.2351845152437081
96.61,2445.0,7.25,17.77,0.23277696772360243
93.82,2476.0,6.41,13.91,0.251224593556224
93.66,1957.0,16.81,12.03,0.31880572743154684
93.74,2346.0,2.57,20.49,0.21170498915152
93.69,2406.0,6.96,18.93,0.22863160522460932
95.29,1974.0,17.98,3.0,0.38187714968939457
93.55,2114.0,12.57,14.73,0.2810551611052321
94.79,2123.0,14.11,8.36,0.32473739325880613
91.04,2244.0,8.27,19.63,0.23616680562959566
93.1,2461.0,4.05,18.18,0.22285047938729438
95.82,2200.0,8.58,18.97,0.24052109368699673
95.26,2301.0,4.07,13.09,0.2562138940196099
94.5,2175.0,4.13,16.93,0.24088961512321935
91.55,2363.0,5.57,16.99,0.2377733603402406
95.05,2385.0,10.09,16.18,0.25246495458084484
92.37,2111.0,5.63,13.21,0.26981750485823525
91.13,2149.0,10.84,12.06,0.2913099643843314
95.86,2213.0,2.44,16.09,0.23864053115692072
92.88,2156.0,10.62,11.96,0.29011708751260523
96.03,2462.0,5.28,21.72,0.20716781672225942
93.55,2223.0,13.05,11.54,0.2967762990135314
90.92,2266.0,10.11,15.15,0.26538275078693707
87.1,2011.0,12.9,13.3,0.29858955048183095
95.57,2258.0,5.72,13.87,0.2583217344237691
97.51,2198.0,15.42,5.61,0.3420581434312362
96.52,2298.0,12.93,14.17,0.2756314203389699
90.84,2217.0,8.0,17.99,0.24552656672710568
92.09,2154.0,13.08,11.83,0.29907654501443276
97.63,2377.0,8.04,16.02,0.24685794645009634
95.29,2015.0,10.88,14.26,0.282583591745658
90.08,2071.0,9.59,10.17,0.3033164478612469
88.08,1772.0,15.57,6.39,0.36448997512455766
93.17,2202.0,5.24,13.23,0.26409233056867065
97.59,2254.0,13.77,16.3,0.26720807541424574
95.7,2635.0,1.77,21.59,0.19303241434826268
92.41,2403.0,8.65,16.34,0.24780275708608085
95.39,2306.0,19.25,9.63,0.32391105098946604
94.23,2125.0,7.77,13.95,0.27041774441453353
93.88,2535.0,1.67,20.75,0.20101584361713323
91.56,2058.0,16.36,6.25,0.3512407054962199
92.7,1951.0,9.18,11.98,0.2953963553605697
97.75,2332.0,17.24,12.23,0.2985241331903286
89.74,1953.0,4.54,17.34,0.2512289626157038
92.56,2008.0,19.27,7.88,0.35237113463437164
93.16,2118.0,6.15,17.67,0.24542141639806428
94.19,2596.0,6.38,13.51,0.24801099585568043
94.13,2054.0,17.54,10.89,0.3234542210020944
93.24,2311.0,14.95,13.31,0.28778453309473784
92.8,2504.0,9.25,16.13,0.24614024215184155
92.05,2425.0,7.86,16.33,0.2448481947112301
94.51,2183.0,3.42,10.21,0.27661897148681475
93.02,2286.0,14.4,13.82,0.2842843652721569
92.37,2143.0,12.95,14.59,0.28221657278315304
94.62,2357.0,4.15,17.99,0.22771514777217813
96.92,2559.0,11.25,17.16,0.24206944990590315
90.18,2158.0,14.9,7.5,0.33342212154824075
97.52,2325.0,17.64,9.28,0.3189091409772542
93.33,2315.0,4.81,19.99,0.22131168355145553
92.52,2092.0,7.34,14.47,0.2683451630983021
96.45,2193.0,8.17,17.33,0.24839847530242654
90.49,2017.0,16.4,9.59,0.3317842797992807
92.48,2193.0,0.75,18.41,0.22402453482936296
93.7,2424.0,0.96,11.08,0.2538628218235258
93.5,2157.0,2.24,18.04,0.23097011121843444
90.99,2209.0,10.51,14.85,0.27086646430117284
96.43,2236.0,15.18,10.72,0.30670335015210803
95.38,2431.0,15.37,13.36,0.2821685386144777
95.3,2384.0,-0.36,11.58,0.24841902169151509
93.85,2396.0,10.9,17.36,0.24820903707788403
93.3,2146.0,4.48,17.68,0.23949835957857984
94.24,2206.0,17.44,11.5,0.3115441439085802
96.4,2425.0,5.46,16.32,0.23655895506002114
96.26,2316.0,0.61,18.92,0.21479457562508536
96.06,2254.0,16.11,10.53,0.3101783311619109
89.81,2010.0,13.81,13.05,0.3018354294279217
92.37,1822.0,8.98,13.95,0.2890204087979438
94.14,1950.0,12.61,12.7,0.30114495126491464
93.62,2487.0,8.41,19.88,0.22427587315587463
97.75,2733.0,11.09,14.52,0.24831666204816016
96.82,2066.0,20.34,2.97,0.38467937207530084
99.78,2316.0,16.69,5.52,0.3397164344594046
88.45,2099.0,4.19,16.78,0.24755327858106416
94.43,2298.0,6.4,20.31,0.22408499975727902
97.63,2459.0,11.55,15.53,0.2559783575061751
95.54,2424.0,10.26,17.62,0.2431118642275842
89.31,2308.0,12.84,16.73,0.263076550917016
92.45,2297.0,4.61,18.13,0.23149845245745038
91.61,2436.0,9.27,3.96,0.32297423755307914
95.08,2068.0,9.53,11.04,0.29558031479452634
97.32,1985.0,13.75,9.84,0.3197417519057698
94.42,2539.0,4.48,16.68,0.22809070732808495
93.29,2352.0,5.82,20.26,0.2210974761170729
93.63,2109.0,15.4,11.31,0.31125211473018305
95.04,2355.0,7.92,14.65,0.25617753933233056
92.29,2111.0,8.12,18.32,0.24801441945674946
96.28,2488.0,6.41,19.2,0.2214996620222659
93.78,2139.0,11.19,14.45,0.277274360422356
93.43,2403.0,7.32,17.37,0.2380952661472019
96.29,2177.0,5.7,17.28,0.2425271027251304
88.28,1962.0,13.98,9.07,0.3310000425660012
90.9,1716.0,9.93,15.98,0.28531397704922834
94.51,2325.0,10.19,15.18,0.26128039512109036
95.49,2289.0,10.46,15.83,0.25954748709450837
95.11,2150.0,4.05,18.48,0.23317261056274072
92.43,1973.0,16.48,11.21,0.32279281963684703
89.59,2092.0,15.3,9.49,0.32538639004940795
93.58,2446.0,6.64,18.52,0.2283342460937771
93.77,2365.0,5.95,15.85,0.24402760184518882
91.82,2096.0,8.35,16.98,0.2570092102659904
89.69,2287.0,15.6,18.77,0.2602162872437597
92.61,2340.0,16.92,15.9,0.2771709516109544
93.45,2177.0,6.18,18.13,0.2403733919015806
93.97,2391.0,12.11,16.76,0.2551602204408969
91.41,2172.0,17.26,7.67,0.33891626166060973
93.5,2217.0,15.52,9.91,0.31525222800907826
96.54,2556.0,3.98,19.34,0.21181561076107408
96.63,2387.0,8.18,13.65,0.2605233276705259
92.85,2310.0,12.9,15.77,0.2672013059561674
94.81,2498.0,7.77,15.1,0.24710901237759209
95.23,2258.0,11.99,13.76,0.2776400359856581
94.91,2020.0,1.3,19.71,0.2248055147909098
96.48,2362.0,5.77,18.3,0.2294832481231411
91.82,2097.0,17.12,9.79,0.3281431694958702
93.19,2303.0,4.54,17.37,0.23479905155166778
93.04,1921.0,4.14,14.03,0.2689756860564006
92.96,1948.0,11.63,10.54,0.3122549749261229
91.66,2100.0,15.49,8.7,0.3297716491204482
93.26,2395.0,7.14,18.84,0.23019792480091822
89.72,2000.0,15.56,2.56,0.3777973777344675
94.83,2274.0,5.79,18.41,0.23321519177037536
91.63,2101.0,10.78,3.54,0.3480752897591962
93.15,2309.0,15.82,18.56,0.25962226598103805
91.82,1802.0,10.16,15.3,0.28566513574348024
93.24,2024.0,5.45,14.66,0.26444398027397287
93.83,2266.0,7.51,18.57,0.23775461970421372
92.84,2048.0,16.54,2.65,0.37643698149233484
94.88,1922.0,8.75,13.38,0.28591258657888113
95.34,2176.0,13.24,9.74,0.310124561924304
92.06,2201.0,6.51,16.88,0.2476569434610968
93.88,2466.0,-0.16,17.81,0.213411025251629
96.56,2119.0,14.39,3.26,0.3590010448498939
94.73,2053.0,15.64,13.22,0.3022329362828038
93.2,2076.0,11.57,15.26,0.27678621413126886
92.51,2260.0,7.68,17.38,0.24546478807868502
98.48,2362.0,18.6,10.67,0.3108504140750362
94.15,1996.0,6.47,11.96,0.28431861817903037
95.03,2199.0,-0.47,18.5,0.21919481399936944
97.26,2205.0,11.73,15.36,0.26900314557342364
94.43,1998.0,12.21,12.18,0.300649490548912
96.73,2122.0,8.03,14.1,0.2693777243318816
92.59,1675.0,16.22,3.69,0.3885203397149077
93.86,2402.0,3.11,18.15,0.22262661574321033
88.97,2339.0,15.1,8.32,0.32011469958577987
96.87,2457.0,17.92,7.82,0.3229117744926408
95.52,1934.0,10.33,14.15,0.28526684214481207
97.1,2230.0,2.1,16.66,0.23347507277788146
93.48,2350.0,3.92,16.82,0.2339822770409721
93.83,2333.0,2.14,17.23,0.2276252503375377
94.86,2055.0,16.52,6.93,0.34573948311168456
96.03,1946.0,10.03,15.78,0.2738486424528146
95.86,2223.0,15.14,5.58,0.3408173858499831
92.67,2172.0,14.59,15.4,0.2808742740529614
97.95,2552.0,1.42,14.76,0.22810119785666072
97.56,1958.0,8.11,17.42,0.25753510955263886
95.19,1847.0,14.83,2.93,0.3781492915031028
87.83,1863.0,15.86,6.92,0.35714953875941496
94.07,2386.0,20.25,9.37,0.3254794915224834
94.59,2549.0,13.08,18.42,0.24163760213548832
91.62,2151.0,5.4,16.71,0.24781076142046907
92.33,2241.0,6.71,14.56,0.25937134454442906
93.45,2046.0,18.18,8.76,0.3403218391667908
96.84,2233.0,16.36,2.86,0.3623616513368417
93.35,2348.0,6.33,8.63,0.2877680265898765
94.0,2290.0,10.48,16.69,0.2553111063288338
93.92,2198.0,15.41,11.12,0.307953432203072
93.98,2267.0,11.26,7.3,0.315360689090667
96.68,2450.0,5.84,14.19,0.24802044459794878
94.19,2079.0,16.05,11.42,0.31388557999374445
93.77,2416.0,2.63,17.4,0.22470034906282207
93.11,2345.0,3.2,17.32,0.2297605636722985
94.5,2328.0,11.11,16.53,0.2561409545638195
84.75,2027.0,16.3,9.47,0.33450378398000863
94.12,2519.0,5.41,18.43,0.22241078043045828
90.05,2351.0,7.45,18.44,0.23622250794382224
94.69,2305.0,2.77,13.83,0.24844123770499008
97.18,2118.0,13.76,14.81,0.28241781851443254
93.5,2358.0,8.77,19.34,0.2333655680858062
93.53,2381.0,13.42,15.08,0.2692387890601885
94.69,2339.0,14.0,11.66,0.29292103136656006
94.69,1857.0,15.54,-5.03,0.43730471107204055
96.47,2632.0,15.16,13.51,0.27087376335506086
93.77,1977.0,14.27,6.79,0.34362608337806194
96.44,2289.0,9.48,11.48,0.28165028917111257
97.58,2169.0,9.78,18.07,0.24941420762470493
94.17,2445.0,1.57,17.93,0.21793529313612267
94.54,2153.0,2.74,15.13,0.24779004622835576
90.85,1936.0,14.41,2.35,0.37808519686655434
90.57,2375.0,3.86,18.58,0.22470639101745293
90.49,2443.0,13.68,14.29,0.27311448810731387
96.47,2085.0,16.97,6.52,0.3476612897777067
91.58,2138.0,16.68,8.46,0.3334142726531804
93.05,2380.0,8.79,16.46,0.24826518707013254
91.61,2109.0,4.06,16.04,0.2495642095505034
89.13,2358.0,10.95,15.28,0.263716559871149
95.93,2223.0,15.3,11.72,0.30168250125629076
94.23,2351.0,3.91,14.52,0.2460417140348018
97.38,2460.0,10.37,18.72,0.23523961174217672
96.59,2326.0,11.92,20.1,0.23798289242480522
91.36,1908.0,15.67,4.23,0.3707445124103364
97.22,2829.0,11.26,7.57,0.28491899340940885
94.79,2330.0,9.88,14.12,0.26612751448916455
92.94,2335.0,11.39,15.91,0.26081156132721406
90.7,2094.0,17.12,10.13,0.3266151978446576
97.02,2206.0,17.68,12.95,0.301891427492206
90.63,2173.0,14.24,12.97,0.2954207802900958
93.18,2569.0,6.4,11.18,0.26279837840513687
94.32,2198.0,14.83,6.24,0.33743549213510454
94.42,2257.0,18.56,4.75,0.35703946888958354
93.97,2950.0,13.53,6.9,0.29172444963072997
94.22,2072.0,7.21,17.06,0.25335371289483083
92.24,2262.0,11.18,15.82,0.2642785140232939
97.64,1956.0,14.71,9.75,0.32479700756270136
89.22,2193.0,18.38,7.1,0.34650385138366396
92.41,2317.0,17.72,10.92,0.31148474682555416
94.43,2274.0,8.09,15.92,0.2533291755575335
91.55,1805.0,15.6,6.86,0.3578766484944131
93.1,1983.0,7.61,16.2,0.26380663849840674
92.17,2076.0,14.47,11.02,0.3124076858539488
94.16,2290.0,6.18,19.59,0.22766119787953668
95.11,2415.0,6.83,22.63,0.20869573536085817
93.46,2146.0,16.37,8.97,0.32772093820939197
